Date,Daily_RF
2022-07-08,7.247177807245819e-05
2022-07-11,7.675586737843076e-05
2022-07-12,8.297906323151416e-05
2022-07-13,9.113228795487593e-05
2022-07-14,8.919255890327271e-05
2022-07-15,8.791181931289138e-05
2022-07-18,8.868807370743248e-05
2022-07-19,9.605496680142878e-05
2022-07-20,9.326490441674551e-05
2022-07-21,9.256707882410176e-05
2022-07-22,9.237322285304828e-05
2022-07-25,9.384632315834196e-05
2022-07-26,9.702327578553493e-05
2022-07-27,9.345871701049724e-05
2022-07-28,9.055047301020913e-05
2022-07-29,9.016254609317542e-05
2022-08-01,8.888211830471171e-05
2022-08-02,9.655852016554611e-05
2022-08-03,9.520265243501136e-05
2022-08-04,9.326490441674551e-05
2022-08-05,9.450517540177117e-05
2022-08-08,9.644232048100498e-05
2022-08-09,0.00010070072743961767
2022-08-10,9.934627799368378e-05
2022-08-11,9.76041556282059e-05
2022-08-12,9.79913587377812e-05
2022-08-15,9.84946674564835e-05
2022-08-16,0.00010178396481297369
2022-08-17,0.00010062334800187145
2022-08-18,0.00010050726680232991
2022-08-19,0.00010108762976135388
2022-08-22,0.00010371757521321356
2022-08-23,0.00010584346802211542
2022-08-24,0.00010622987131747585
2022-08-25,0.00010688667001179653
2022-08-26,0.00010785235976862317
2022-08-29,0.0001095127918699923
2022-08-30,0.00011240723326100266
2022-08-31,0.00011190567898444748
2022-09-01,0.00011202142859034758
2022-09-02,0.00011036204178349607
2022-09-06,0.00011132688971260407
2022-09-07,0.00011472128633105427
2022-09-08,0.00011537668692129799
2022-09-09,0.00011607052030115916
2022-09-12,0.00011711104848255438
2022-09-13,0.00012319464376009392
2022-09-14,0.00012223266566135926
2022-09-15,0.00012096250398929698
2022-09-16,0.00011999998677536539
2022-09-19,0.00011865208296235608
2022-09-20,0.0001266558266805884
2022-09-21,0.00012461793755913497
2022-09-22,0.0001223096357594322
2022-09-23,0.00012146291960002387
2022-09-26,0.0001236563030617699
2022-09-27,0.0001269249029072217
2022-09-28,0.00012615606285670822
2022-09-29,0.00012569468394096894
2022-09-30,0.00012423331344368904
2022-10-03,0.00012307921828313972
2022-10-04,0.0001294226135954979
2022-10-05,0.00012857740774929738
2022-10-06,0.00012838529591863157
2022-10-07,0.00012857740774929738
2022-10-10,0.00012827002070969762
2022-10-11,0.0001303828484713332
2022-10-12,0.00013778812843812105
2022-10-13,0.0001397043497062267
2022-10-14,0.00014142816586781848
2022-10-17,0.0001437254218876749
2022-10-18,0.0001492716667343963
2022-10-19,0.00015156440651287184
2022-10-20,0.00015144980904757688
2022-10-21,0.00015125878773014634
2022-10-24,0.0001523283691453603
2022-10-25,0.00015431395765186373
2022-10-26,0.0001529776135904548
2022-10-27,0.0001529776135904548
2022-10-28,0.00015450483256684855
2022-10-31,0.00015469568923820454
2022-11-01,0.00015755752471124929
2022-11-02,0.00015660380791238104
2022-11-03,0.00015660380791238104
2022-11-04,0.00015614594130020087
2022-11-07,0.00015500105363930317
2022-11-08,0.00015908298967914902
2022-11-09,0.0001591973678314318
2022-11-10,0.0001577482261319041
2022-11-11,0.00015805336579499674
2022-11-14,0.00015824404348752097
2022-11-15,0.0001606078708757952
2022-11-16,0.0001604172880920185
2022-11-17,0.00015995985948813463
2022-11-18,0.00016079844454464087
2022-11-21,0.00015938800896986294
2022-11-22,0.00016319882678805797
2022-11-23,0.00016327500053403554
2022-11-25,0.0001623226695313118
2022-11-28,0.00016262744094275305
2022-11-29,0.00016529321961544774
2022-11-30,0.00016529321961544774
2022-12-01,0.00016300836788873951
2022-12-02,0.0001635797172787612
2022-12-05,0.00016167493697505364
2022-12-06,0.00016403671239095807
2022-12-07,0.00016262744094275305
2022-12-08,0.00016137009269945324
2022-12-09,0.0001622464594106532
2022-12-12,0.00016205597315210873
2022-12-13,0.00016510287895266096
2022-12-14,0.00016403671239095807
2022-12-15,0.0001637701307115602
2022-12-16,0.0001618654596180491
2022-12-19,0.0001618654596180491
2022-12-20,0.0001644175228021627
2022-12-21,0.00016346544668977003
2022-12-22,0.0001635797172787612
2022-12-23,0.00016300836788873951
2022-12-27,0.00016308456343883115
2022-12-28,0.0001685278563658965
2022-12-29,0.00016689184934981505
2022-12-30,0.00016555971757359345
2023-01-03,0.00016536937148781128
2023-01-04,0.00017088559282707472
2023-01-05,0.00017460948001990495
2023-01-06,0.00017441956574959505
2023-01-09,0.00017403971005292007
2023-01-10,0.00017715339681645403
2023-01-11,0.00017677380165070922
2023-01-12,0.00017373581029045404
2023-01-13,0.00017422964242763683
2023-01-17,0.00017441956574959505
2023-01-18,0.00017582469171339987
2023-01-19,0.00017563483535276703
2023-01-20,0.00017612843221392893
2023-01-23,0.00017601452092419478
2023-01-24,0.00017745703605664964
2023-01-25,0.00017639418842341215
2023-01-26,0.00017631826505870585
2023-01-27,0.00017650807075830777
2023-01-30,0.00017601452092419478
2023-01-31,0.00017734318083983958
2023-02-01,0.00017544496994603698
2023-02-02,0.00017506523009891417
2023-02-03,0.0001755588794116747
2023-02-06,0.0001759385903250532
2023-02-07,0.00017734318083983958
2023-02-08,0.0001779124605867377
2023-02-09,0.0001789749033862531
2023-02-10,0.00017980949669471613
2023-02-13,0.00018018878471415256
2023-02-14,0.00018075765810188216
2023-02-15,0.0001801129336156393
2023-02-16,0.0001809472705460724
2023-02-17,0.00018151603566929353
2023-02-21,0.0001818193607499019
2023-02-22,0.0001820847376987622
2023-02-23,0.00018189517937372557
2023-02-24,0.00018238800141867628
2023-02-27,0.0001809472705460724
2023-02-28,0.00018265334050160398
2023-03-01,0.00018322186218000525
2023-03-02,0.00018314606879510364
2023-03-03,0.00018295656095257407
2023-03-06,0.00018333556762550884
2023-03-07,0.00018776715401980226
2023-03-08,0.00018920542167255583
2023-03-09,0.00018788072984232684
2023-03-10,0.00018617689697619788
2023-03-13,0.00018068181783137405
2023-03-14,0.00018151603566929353
2023-03-15,0.00017688769123758163
2023-03-16,0.00017582469171339987
2023-03-17,0.00016681574471455463
2023-03-20,0.000173355907521211
2023-03-21,0.00017867137978977432
2023-03-22,0.00017707748791595534
2023-03-23,0.00017479936712927469
2023-03-24,0.00017479936712927469
2023-03-27,0.00017783656614489551
2023-03-28,0.0001795439500835716
2023-03-29,0.0001796198301016183
2023-03-30,0.0001809472705460724
2023-03-31,0.0001779124605867377
2023-04-03,0.00017734318083983958
2023-04-04,0.00018333556762550884
2023-04-05,0.00018246380922382066
2023-04-06,0.00018265334050160398
2023-04-10,0.0001875021552475431
2023-04-11,0.0001890919016460657
2023-04-12,0.0001883349646663035
2023-04-13,0.000188145703440723
2023-04-14,0.0001899621933383333
2023-04-17,0.0001907188213099431
2023-04-18,0.0001947643595290316
2023-04-19,0.00019344149667177568
2023-04-20,0.0001915509588013009
2023-04-21,0.00019174004033239989
2023-04-24,0.00018882699096067768
2023-04-25,0.00019185350297723502
2023-04-26,0.00019306346805647578
2023-04-27,0.00019363050654397362
2023-04-28,0.0001907188213099431
2023-05-01,0.0001885241988557329
2023-05-02,0.00019514222682825988
2023-05-03,0.0001972199017463705
2023-05-04,0.0001957089696087433
2023-05-05,0.00019665337383201198
2023-05-08,0.00019676669666490731
2023-05-09,0.00019827722787413293
2023-05-10,0.00019608676536275738
2023-05-11,0.0001941974643542288
2023-05-12,0.00019468876735340146
2023-05-15,0.00019363050654397362
2023-05-16,0.00019582231930170835
2023-05-17,0.0001969555308756199
2023-05-18,0.00019835273400503617
2023-05-19,0.00019684223142291124
2023-05-22,0.0001972199017463705
2023-05-23,0.00019940974163534797
2023-05-24,0.00020061741484722617
2023-05-25,0.0001997871867058798
2023-05-26,0.00019797515303232593
2023-05-30,0.00019903227881012953
2023-05-31,0.00020299395523060149
2023-06-01,0.00020129657359491127
2023-06-02,0.00020174928179539364
2023-06-05,0.00019903227881012953
2023-06-06,0.00019959846863959463
2023-06-07,0.00019940974163534797
2023-06-08,0.00019740873248985658
2023-06-09,0.0001972199017463705
2023-06-12,0.0001972199017463705
2023-06-13,0.00019740873248985658
2023-06-14,0.00019665337383201198
2023-06-15,0.0001957089696087433
2023-06-16,0.00019608676536275738
2023-06-20,0.0001964645072900506
2023-06-21,0.00019873027920369601
2023-06-22,0.00019873027920369601
2023-06-23,0.00019884352498800162
2023-06-26,0.00019948524430857262
2023-06-27,0.0002004287360963808
2023-06-28,0.00020005136978662463
2023-06-29,0.00020024006640584346
2023-06-30,0.00019940974163534797
2023-07-03,0.00019910777063558704
2023-07-05,0.00020091927147292132
2023-07-06,0.000201673822007864
2023-07-07,0.000201673822007864
2023-07-10,0.0002021264873546258
2023-07-11,0.00020280538897510247
2023-07-12,0.00020231508573820278
2023-07-13,0.00020205105269655022
2023-07-14,0.00020174928179539364
2023-07-17,0.00020242822969285257
2023-07-18,0.00020299395523060149
2023-07-19,0.00020288080935504382
2023-07-20,0.00020280538897510247
2023-07-21,0.00020299395523060149
2023-07-24,0.0002030693720416199
2023-07-25,0.00020363498859188311
2023-07-26,0.00020374811305567953
2023-07-27,0.00020374811305567953
2023-07-28,0.00020325792580599966
2023-07-31,0.00020299395523060149
2023-08-01,0.00020344647064884924
2023-08-02,0.00020344647064884924
2023-08-03,0.00020337104299383846
2023-08-04,0.00020318249458206594
2023-08-07,0.00020344647064884924
2023-08-08,0.00020401203367970133
2023-08-09,0.00020420054284620015
2023-08-10,0.00020374811305567953
2023-08-11,0.00020363498859188311
2023-08-14,0.00020382351559522505
2023-08-15,0.00020420054284620015
2023-08-16,0.00020438902511932255
2023-08-17,0.0002041251294633284
2023-08-18,0.0002041251294633284
2023-08-21,0.00020420054284620015
2023-08-22,0.0002047659988710926
2023-08-23,0.0002047659988710926
2023-08-24,0.00020506754141425
2023-08-25,0.00020551982143457437
2023-08-28,0.00020582130694224432
2023-08-29,0.00020570825928856173
2023-08-30,0.00020551982143457437
2023-08-31,0.00020487907325872357
2023-09-01,0.00020374811305567953
2023-09-05,0.0002041251294633284
2023-09-06,0.00020495447237456332
2023-09-07,0.0002043136332798845
2023-09-08,0.0002046906141635052
2023-09-11,0.0002046906141635052
2023-09-12,0.00020514291899176307
2023-09-13,0.00020514291899176307
2023-09-14,0.0002047659988710926
2023-09-15,0.00020487907325872357
2023-09-18,0.00020495447237456332
2023-09-19,0.00020533137466927087
2023-09-20,0.00020551982143457437
2023-09-21,0.00020514291899176307
2023-09-22,0.00020514291899176307
2023-09-25,0.00020544445098624742
2023-09-26,0.00020589667026293945
2023-09-27,0.00020608509029784727
2023-09-28,0.00020525600065646188
2023-09-29,0.00020495447237456332
2023-10-02,0.00020551982143457437
2023-10-03,0.00020646190364193018
2023-10-04,0.00020627350142388146
2023-10-05,0.00020589667026293945
2023-10-06,0.00020676331788527236
2023-10-09,0.00020676331788527236
2023-10-10,0.00020582130694224432
2023-10-11,0.00020627350142388146
2023-10-12,0.00020627350142388146
2023-10-13,0.00020600973054030192
2023-10-16,0.00020600973054030192
2023-10-17,0.00020646190364193018
2023-10-18,0.00020608509029784727
2023-10-19,0.00020533137466927087
2023-10-20,0.00020495447237456332
2023-10-23,0.0002046906141635052
2023-10-24,0.00020525600065646188
2023-10-25,0.00020551982143457437
2023-10-26,0.00020495447237456332
2023-10-27,0.00020514291899176307
2023-10-30,0.00020544445098624742
2023-10-31,0.00020570825928856173
2023-11-01,0.00020495447237456332
2023-11-02,0.00020382351559522505
2023-11-03,0.00020318249458206594
2023-11-06,0.00020344647064884924
2023-11-07,0.0002039366167292389
2023-11-08,0.00020374811305567953
2023-11-09,0.00020355958248496897
2023-11-10,0.0002030693720416199
2023-11-13,0.00020344647064884924
2023-11-14,0.00020318249458206594
2023-11-15,0.00020325792580599966
2023-11-16,0.00020280538897510247
2023-11-17,0.00020242822969285257
2023-11-20,0.00020261681379629692
2023-11-21,0.00020325792580599966
2023-11-22,0.00020363498859188311
2023-11-24,0.00020318249458206594
2023-11-27,0.00020337104299383846
2023-11-28,0.00020344647064884924
2023-11-29,0.0002026922377451612
2023-11-30,0.00020261681379629692
2023-12-01,0.00020174928179539364
2023-12-04,0.00020205105269655022
2023-12-05,0.00020280538897510247
2023-12-06,0.00020280538897510247
2023-12-07,0.00020242822969285257
2023-12-08,0.00020242822969285257
2023-12-11,0.00020242822969285257
2023-12-12,0.00020299395523060149
2023-12-13,0.00020205105269655022
2023-12-14,0.00020174928179539364
2023-12-15,0.0002021264873546258
2023-12-18,0.0002021264873546258
2023-12-19,0.00020261681379629692
2023-12-20,0.00020231508573820278
2023-12-21,0.00020156065663057277
2023-12-22,0.0002014852112603993
2023-12-26,0.00020129657359491127
2023-12-27,0.0002025036751958087
2023-12-28,0.00020186244181608082
2023-12-29,0.0002004287360963808
2024-01-02,0.000201673822007864
2024-01-03,0.0002025036751958087
2024-01-04,0.00020223965465016036
2024-01-05,0.0002019378800448557
2024-01-08,0.0002019378800448557
2024-01-09,0.00020231508573820278
2024-01-10,0.0002021264873546258
2024-01-11,0.00020186244181608082
2024-01-12,0.00020110792699945534
2024-01-16,0.00020129657359491127
2024-01-17,0.00020174928179539364
2024-01-18,0.00020118337951324783
2024-01-19,0.00020110792699945534
2024-01-22,0.00020118337951324783
2024-01-23,0.00020156065663057277
2024-01-24,0.00020156065663057277
2024-01-25,0.00020099474555013153
2024-01-26,0.00020118337951324783
2024-01-29,0.00020118337951324783
2024-01-30,0.00020129657359491127
2024-01-31,0.00020073062500669536
2024-02-01,0.00020118337951324783
2024-02-02,0.00020156065663057277
2024-02-05,0.00020223965465016036
2024-02-06,0.00020205105269655022
2024-02-07,0.00020205105269655022
2024-02-08,0.00020186244181608082
2024-02-09,0.0002019378800448557
2024-02-12,0.00020223965465016036
2024-02-13,0.00020242822969285257
2024-02-14,0.00020186244181608082
2024-02-15,0.00020186244181608082
2024-02-16,0.00020205105269655022
2024-02-20,0.000201673822007864
2024-02-21,0.0002025036751958087
2024-02-22,0.00020242822969285257
2024-02-23,0.0002026922377451612
2024-02-26,0.0002030693720416199
2024-02-27,0.00020288080935504382
2024-02-28,0.0002026922377451612
2024-02-29,0.00020205105269655022
2024-03-01,0.00020174928179539364
2024-03-04,0.00020205105269655022
2024-03-05,0.0002021264873546258
2024-03-06,0.00020231508573820278
2024-03-07,0.00020223965465016036
2024-03-08,0.00020223965465016036
2024-03-11,0.0002026922377451612
2024-03-12,0.0002026922377451612
2024-03-13,0.00020261681379629692
2024-03-14,0.00020261681379629692
2024-03-15,0.00020261681379629692
2024-03-18,0.00020261681379629692
2024-03-19,0.00020261681379629692
2024-03-20,0.00020223965465016036
2024-03-21,0.00020223965465016036
2024-03-22,0.0002019378800448557
2024-03-25,0.00020186244181608082
2024-03-26,0.00020186244181608082
2024-03-27,0.00020174928179539364
2024-03-28,0.00020129657359491127
2024-04-01,0.00020186244181608082
2024-04-02,0.000201673822007864
2024-04-03,0.00020156065663057277
2024-04-04,0.00020129657359491127
2024-04-05,0.00020174928179539364
2024-04-08,0.00020205105269655022
2024-04-09,0.0002019378800448557
2024-04-10,0.00020280538897510247
2024-04-11,0.00020261681379629692
2024-04-12,0.00020231508573820278
2024-04-15,0.00020261681379629692
2024-04-16,0.00020242822969285257
2024-04-17,0.0002026922377451612
2024-04-18,0.00020280538897510247
2024-04-19,0.00020288080935504382
2024-04-22,0.00020288080935504382
2024-04-23,0.00020288080935504382
2024-04-24,0.00020325792580599966
2024-04-25,0.00020288080935504382
2024-04-26,0.00020261681379629692
2024-04-29,0.00020280538897510247
2024-04-30,0.00020288080935504382
2024-05-01,0.0002030693720416199
2024-05-02,0.00020261681379629692
2024-05-03,0.0002025036751958087
2024-05-06,0.0002026922377451612
2024-05-07,0.00020280538897510247
2024-05-08,0.00020288080935504382
2024-05-09,0.0002026922377451612
2024-05-10,0.00020280538897510247
2024-05-13,0.0002026922377451612
2024-05-14,0.0002025036751958087
2024-05-15,0.0002026922377451612
2024-05-16,0.00020280538897510247
2024-05-17,0.0002026922377451612
2024-05-20,0.0002026922377451612
2024-05-21,0.0002026922377451612
2024-05-22,0.00020288080935504382
2024-05-23,0.00020288080935504382
2024-05-24,0.00020288080935504382
2024-05-28,0.00020299395523060149
2024-05-29,0.0002030693720416199
2024-05-30,0.00020299395523060149
2024-05-31,0.00020288080935504382
2024-06-03,0.00020280538897510247
2024-06-04,0.0002026922377451612
2024-06-05,0.0002026922377451612
2024-06-06,0.00020242822969285257
2024-06-07,0.00020261681379629692
2024-06-10,0.00020242822969285257
2024-06-11,0.00020288080935504382
2024-06-12,0.00020280538897510247
2024-06-13,0.0002026922377451612
2024-06-14,0.0002026922377451612
2024-06-17,0.00020280538897510247
2024-06-18,0.0002025036751958087
2024-06-20,0.0002021264873546258
2024-06-21,0.00020174928179539364
2024-06-24,0.00020156065663057277
2024-06-25,0.00020205105269655022
2024-06-26,0.00020231508573820278
2024-06-27,0.00020205105269655022
2024-06-28,0.000201673822007864
2024-07-01,0.00020186244181608082
2024-07-02,0.00020223965465016036
2024-07-03,0.00020231508573820278
2024-07-05,0.0002021264873546258
2024-07-08,0.00020186244181608082
2024-07-09,0.0002021264873546258
2024-07-10,0.0002021264873546258
2024-07-11,0.00020110792699945534
2024-07-12,0.00020110792699945534
2024-07-15,0.00020091927147292132
2024-07-16,0.00020091927147292132
2024-07-17,0.00020099474555013153
2024-07-18,0.00020091927147292132
2024-07-19,0.00020091927147292132
2024-07-22,0.000200806084664773
2024-07-23,0.0002001645780334016
2024-07-24,0.00020005136978662463
2024-07-25,0.00019967394973985364
2024-07-26,0.00019948524430857262
2024-07-29,0.0001991832610310773
2024-07-30,0.00019873027920369601
2024-07-31,0.00019873027920369601
2024-08-01,0.00019797515303232593
2024-08-02,0.0001947643595290316
2024-08-05,0.00019589787196294672
2024-08-06,0.00019665337383201198
2024-08-07,0.00019665337383201198
2024-08-08,0.00019676669666490731
2024-08-09,0.0001964645072900506
2024-08-12,0.00019638896537155226
2024-08-13,0.00019563341336592543
2024-08-14,0.00019601121628287643
2024-08-15,0.00019665337383201198
2024-08-16,0.0001964645072900506
2024-08-19,0.00019601121628287643
2024-08-20,0.00019487771807558119
2024-08-21,0.00019381950745178678
2024-08-22,0.00019457540343159607
2024-08-23,0.00019363050654397362
2024-08-26,0.00019355491088091092
2024-08-27,0.0001924207136558831
2024-08-28,0.00019192913092402897
2024-08-29,0.00019230728519104012
2024-08-30,0.0001924207136558831
2024-09-03,0.00019249633083839868
2024-09-04,0.00019166440879647695
2024-09-05,0.00019105926875506718
2024-09-06,0.00019015136831046497
2024-09-09,0.0001896595055268513
2024-09-10,0.00018738858668698732
2024-09-11,0.00018890267636906266
2024-09-12,0.00018757788387491203
2024-09-13,0.0001846617710405951
2024-09-16,0.0001839797709544122
2024-09-17,0.00018360084362134543
2024-09-18,0.0001790507761503246
2024-09-19,0.0001782160419940837
2024-09-20,0.00017639418842341215
2024-09-23,0.00017479936712927469
2024-09-24,0.0001744955252993563
2024-09-25,0.00017419166029930544
2024-09-26,0.0001734698767201781
2024-09-27,0.00017400172611425901
2024-09-30,0.00017460948001990495
2024-10-01,0.00017400172611425901
2024-10-02,0.0001736598362571673
2024-10-03,0.000173355907521211
2024-10-04,0.00017487533754900753
2024-10-07,0.00017563483535276703
2024-10-08,0.0001757487393911905
2024-10-09,0.00017601452092419478
2024-10-10,0.00017582469171339987
2024-10-11,0.0001752550954920995
2024-10-14,0.00017536902849313307
2024-10-15,0.0001752550954920995
2024-10-16,0.00017479936712927469
2024-10-17,0.0001752550954920995
2024-10-18,0.00017517915042031262
2024-10-21,0.00017536902849313307
2024-10-22,0.00017468543594945096
2024-10-23,0.00017487533754900753
2024-10-24,0.00017419166029930544
2024-10-25,0.00017506523009891417
2024-10-28,0.00017400172611425901
2024-10-29,0.0001739257571506947
2024-10-30,0.00017327990812732175
2024-10-31,0.00017210194053429717
2024-11-01,0.00017088559282707472
2024-11-04,0.0001715698374964436
2024-11-05,0.0001717598695070155
2024-11-06,0.00017202591721998672
2024-11-07,0.0001716458513880692
2024-11-08,0.0001717598695070155
2024-11-11,0.00017145579581478998
2024-11-12,0.0001717598695070155
2024-11-13,0.00017050540008067827
2024-11-14,0.0001702392508251549
2024-11-15,0.00017061946896501645
2024-11-18,0.0001709996327015073
2024-11-19,0.00017118971003271533
2024-11-20,0.00017126573117609567
2024-11-21,0.00017137977829739803
2024-11-22,0.00017145579581478998
2024-11-25,0.0001710756755981535
2024-11-26,0.00017069550098813835
2024-11-27,0.0001703153082337483
2024-11-29,0.0001698590145342571
2024-12-02,0.0001701251891867983
2024-12-03,0.00016925053560012948
2024-12-04,0.00016879411994996651
2024-12-05,0.00016822353593082262
2024-12-06,0.00016689184934981505
2024-12-09,0.00016681574471455463
2024-12-10,0.00016651127534195176
2024-12-11,0.00016536937148781128
2024-12-12,0.0001641509665990526
2024-12-13,0.00016396055320511138
2024-12-16,0.00016434137089449408
2024-12-17,0.0001647982786683322
2024-12-18,0.00016449367325477304
2024-12-19,0.00016403671239095807
2024-12-20,0.00016384631169685804
2024-12-23,0.00016384631169685804
2024-12-24,0.00016327500053403554
2024-12-26,0.00016384631169685804
2024-12-27,0.0001624369547299498
2024-12-30,0.00016258934806168135
2024-12-31,0.0001635797172787612
